phase,url,primary_topic,primary_entity,search_intent,primary_query_theme,secondary_queries,related_entities,relevant_questions,competing_internal_url,content_gap,recommended_action
after,https://docs.kujolang.ai/review/context-and-task-contracts/,Context and task contracts | Kujo Docs,Context and task contracts,developer reference and task completion,Context and task contracts,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/review/evidence-and-run-history/,Evidence and run history | Kujo Docs,Evidence and run history,developer reference and task completion,Evidence and run history,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/review/,Review | Kujo Docs,Keep work reviewable,developer reference and task completion,Keep work reviewable,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/review/quality-and-release-gates/,Quality and release gates | Kujo Docs,Quality and release gates,developer reference and task completion,Quality and release gates,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/review/tests-and-evaluation/,Tests and evaluation | Kujo Docs,Tests and evaluation,developer reference and task completion,Tests and evaluation,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/security/,Security model | Kujo Docs,Security model,developer reference and task completion,Security model,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/ai-chat/,AI Chat | Kujo Docs,AI Chat,developer reference and task completion,AI Chat,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/cinch/,Cinch | Kujo Docs,Cinch,developer reference and task completion,Cinch,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/cms/,CMS | Kujo Docs,CMS,developer reference and task completion,CMS,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/crud-api/,CRUD API Showcase | Kujo Docs,CRUD API Showcase,developer reference and task completion,CRUD API Showcase,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/,Showcases | Kujo Docs,Showcases,developer reference and task completion,Showcases,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/intake/,Intake | Kujo Docs,Intake,developer reference and task completion,Intake,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/ssg/,SSG | Kujo Docs,SSG,developer reference and task completion,SSG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/showcases/totalrecall/,TotalRecall | Kujo Docs,TotalRecall,developer reference and task completion,TotalRecall,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/start-here/,Start here | Kujo Docs,Start here,developer reference and task completion,Start here,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/support/,Support | Kujo Docs,Support,developer reference and task completion,Support,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/ability/,Ability | Kujo Docs,Ability,developer reference and task completion,Ability,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/agents-sdk/,Agents SDK | Kujo Docs,Agents SDK,developer reference and task completion,Agents SDK,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/ai-sdk/,AI SDK | Kujo Docs,AI SDK,developer reference and task completion,AI SDK,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/assetworks/,AssetWorks | Kujo Docs,AssetWorks,developer reference and task completion,AssetWorks,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/bluepencil/,BluePencil | Kujo Docs,BluePencil,developer reference and task completion,BluePencil,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/casefile/,CaseFile | Kujo Docs,CaseFile,developer reference and task completion,CaseFile,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/changebucket/,ChangeBucket | Kujo Docs,ChangeBucket,developer reference and task completion,ChangeBucket,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/commerce/,Commerce | Kujo Docs,Commerce,developer reference and task completion,Commerce,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/concord/,Concord | Kujo Docs,Concord,developer reference and task completion,Concord,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/contentgraph/,ContentGraph | Kujo Docs,ContentGraph,developer reference and task completion,ContentGraph,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/dispatch/,Dispatch | Kujo Docs,Dispatch,developer reference and task completion,Dispatch,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/dossier/,Dossier | Kujo Docs,Dossier,developer reference and task completion,Dossier,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/eval/,Eval | Kujo Docs,Eval,developer reference and task completion,Eval,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/fence/,Fence | Kujo Docs,Fence,developer reference and task completion,Fence,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/galleypack/,GalleyPack | Kujo Docs,GalleyPack,developer reference and task completion,GalleyPack,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/howl/,Howl | Kujo Docs,Howl,developer reference and task completion,Howl,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/,Tools | Kujo Docs,Tools,developer reference and task completion,Tools,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/kennel/,Kennel | Kujo Docs,Kennel,developer reference and task completion,Kennel,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/kujo/,Kujo | Kujo Docs,Kujo,developer reference and task completion,Kujo,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/leash/,Leash | Kujo Docs,Leash,developer reference and task completion,Leash,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/lens/,Lens | Kujo Docs,Lens,developer reference and task completion,Lens,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/mcp/,MCP | Kujo Docs,MCP,developer reference and task completion,MCP,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/muzzle/,Muzzle | Kujo Docs,Muzzle,developer reference and task completion,Muzzle,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/packwrite/,PackWrite | Kujo Docs,PackWrite,developer reference and task completion,PackWrite,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/paperclip/,Kujo for Paperclip | Kujo Docs,Kujo for Paperclip,developer reference and task completion,Kujo for Paperclip,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/patchbrief/,PatchBrief | Kujo Docs,PatchBrief,developer reference and task completion,PatchBrief,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/presswire/,PressWire | Kujo Docs,PressWire,developer reference and task completion,PressWire,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/rag/,RAG | Kujo Docs,RAG,developer reference and task completion,RAG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/readersignal/,ReaderSignal | Kujo Docs,ReaderSignal,developer reference and task completion,ReaderSignal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/redact/,Redact | Kujo Docs,Redact,developer reference and task completion,Redact,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/relay/,Relay | Kujo Docs,Relay,developer reference and task completion,Relay,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/runledger/,RunLedger | Kujo Docs,RunLedger,developer reference and task completion,RunLedger,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/scent/,Scent | Kujo Docs,Scent,developer reference and task completion,Scent,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/scout/,Scout | Kujo Docs,Scout,developer reference and task completion,Scout,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/searchbridge/,SearchBridge | Kujo Docs,SearchBridge,developer reference and task completion,SearchBridge,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/shipcheck/,ShipCheck | Kujo Docs,ShipCheck,developer reference and task completion,ShipCheck,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/site-kit/,SiteKit | Kujo Docs,SiteKit,developer reference and task completion,SiteKit,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/siteprobe/,SiteProbe | Kujo Docs,SiteProbe,developer reference and task completion,SiteProbe,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/source/,Source | Kujo Docs,Source,developer reference and task completion,Source,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/spec/,Spec | Kujo Docs,Spec,developer reference and task completion,Spec,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/storydesk/,StoryDesk | Kujo Docs,StoryDesk,developer reference and task completion,StoryDesk,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/tribunal/,Tribunal | Kujo Docs,Tribunal,developer reference and task completion,Tribunal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/versionseal/,VersionSeal | Kujo Docs,VersionSeal,developer reference and task completion,VersionSeal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/ward/,Ward | Kujo Docs,Ward,developer reference and task completion,Ward,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/watchdog/,Watchdog | Kujo Docs,Watchdog,developer reference and task completion,Watchdog,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://docs.kujolang.ai/tools/workcell/,Workcell | Kujo Docs,Workcell,developer reference and task completion,Workcell,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
