phase,url,local_status,production_status,robots_directives,canonical,canonical_target_status,sitemap_included,indexable,issues
baseline,https://docs.kujolang.ai/showcases/cinch/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/cinch/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/cms/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/cms/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/crud-api/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/crud-api/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/intake/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/intake/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/ssg/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/ssg/,200,yes,yes,
baseline,https://docs.kujolang.ai/showcases/totalrecall/,200,200,"default index,follow",https://docs.kujolang.ai/showcases/totalrecall/,200,yes,yes,
baseline,https://docs.kujolang.ai/start-here/,200,200,"default index,follow",https://docs.kujolang.ai/start-here/,200,yes,yes,
baseline,https://docs.kujolang.ai/support/,200,200,"default index,follow",https://docs.kujolang.ai/support/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/agents-sdk/,200,200,"default index,follow",https://docs.kujolang.ai/tools/agents-sdk/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/ai-sdk/,200,200,"default index,follow",https://docs.kujolang.ai/tools/ai-sdk/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/assetworks/,200,200,"default index,follow",https://docs.kujolang.ai/tools/assetworks/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/bluepencil/,200,200,"default index,follow",https://docs.kujolang.ai/tools/bluepencil/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/casefile/,200,200,"default index,follow",https://docs.kujolang.ai/tools/casefile/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/changebucket/,200,200,"default index,follow",https://docs.kujolang.ai/tools/changebucket/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/commerce/,200,200,"default index,follow",https://docs.kujolang.ai/tools/commerce/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/concord/,200,200,"default index,follow",https://docs.kujolang.ai/tools/concord/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/contentgraph/,200,200,"default index,follow",https://docs.kujolang.ai/tools/contentgraph/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/dispatch/,200,200,"default index,follow",https://docs.kujolang.ai/tools/dispatch/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/dossier/,200,200,"default index,follow",https://docs.kujolang.ai/tools/dossier/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/eval/,200,200,"default index,follow",https://docs.kujolang.ai/tools/eval/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/fence/,200,200,"default index,follow",https://docs.kujolang.ai/tools/fence/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/galleypack/,200,200,"default index,follow",https://docs.kujolang.ai/tools/galleypack/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/howl/,200,200,"default index,follow",https://docs.kujolang.ai/tools/howl/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/,200,200,"default index,follow",https://docs.kujolang.ai/tools/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/kennel/,200,200,"default index,follow",https://docs.kujolang.ai/tools/kennel/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/kujo/,200,200,"default index,follow",https://docs.kujolang.ai/tools/kujo/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/leash/,200,200,"default index,follow",https://docs.kujolang.ai/tools/leash/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/lens/,200,200,"default index,follow",https://docs.kujolang.ai/tools/lens/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/mcp/,200,200,"default index,follow",https://docs.kujolang.ai/tools/mcp/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/muzzle/,200,200,"default index,follow",https://docs.kujolang.ai/tools/muzzle/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/packwrite/,200,200,"default index,follow",https://docs.kujolang.ai/tools/packwrite/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/paperclip/,200,200,"default index,follow",https://docs.kujolang.ai/tools/paperclip/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/patchbrief/,200,200,"default index,follow",https://docs.kujolang.ai/tools/patchbrief/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/presswire/,200,200,"default index,follow",https://docs.kujolang.ai/tools/presswire/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/rag/,200,200,"default index,follow",https://docs.kujolang.ai/tools/rag/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/readersignal/,200,200,"default index,follow",https://docs.kujolang.ai/tools/readersignal/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/redact/,200,200,"default index,follow",https://docs.kujolang.ai/tools/redact/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/relay/,200,200,"default index,follow",https://docs.kujolang.ai/tools/relay/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/runledger/,200,200,"default index,follow",https://docs.kujolang.ai/tools/runledger/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/scent/,200,200,"default index,follow",https://docs.kujolang.ai/tools/scent/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/scout/,200,200,"default index,follow",https://docs.kujolang.ai/tools/scout/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/searchbridge/,200,200,"default index,follow",https://docs.kujolang.ai/tools/searchbridge/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/shipcheck/,200,200,"default index,follow",https://docs.kujolang.ai/tools/shipcheck/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/site-kit/,200,200,"default index,follow",https://docs.kujolang.ai/tools/site-kit/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/siteprobe/,200,200,"default index,follow",https://docs.kujolang.ai/tools/siteprobe/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/source/,200,200,"default index,follow",https://docs.kujolang.ai/tools/source/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/spec/,200,200,"default index,follow",https://docs.kujolang.ai/tools/spec/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/storydesk/,200,200,"default index,follow",https://docs.kujolang.ai/tools/storydesk/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/tribunal/,200,200,"default index,follow",https://docs.kujolang.ai/tools/tribunal/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/versionseal/,200,200,"default index,follow",https://docs.kujolang.ai/tools/versionseal/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/ward/,200,200,"default index,follow",https://docs.kujolang.ai/tools/ward/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/watchdog/,200,200,"default index,follow",https://docs.kujolang.ai/tools/watchdog/,200,yes,yes,
baseline,https://docs.kujolang.ai/tools/workcell/,200,200,"default index,follow",https://docs.kujolang.ai/tools/workcell/,200,yes,yes,
