phase,url,page_type,purpose,audience,intent,topic_entity,word_count,original_evidence,currentness,citation_worthiness,competing_url,gap,action
after,https://docs.kujolang.ai/build/publishing-house-operator/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Publishing House operator,1081,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/build/web-operations/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Web operations,222,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/build/workflows-and-approvals/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Workflows and approvals,112,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/choose-a-path/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Choose a path,214,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/collections/agents/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Agents,91,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/collections/benchmarks/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Benchmarks,119,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/collections/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Collections,71,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/collections/skills/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Skills,207,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/collections/workflows/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Workflows,180,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/core-foundation/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Core / Foundation,174,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/,collection,Explain and index the ecosystem,Developers and AI-software teams,exploration,Kujo ecosystem,127,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/primitives/,collection,Explain and index the ecosystem,Developers and AI-software teams,exploration,Kujo ecosystem,189,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/providers/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Providers,2277,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/showcases/,software-detail,Explain one Kujo project and link its source,Developers and AI-software teams,technical adoption,Showcase Directory,140,Repository/source links and explicit operating boundaries,No rendered modified date,Medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/ecosystem/tooling/,collection,Explain and index the ecosystem,Developers and AI-software teams,exploration,Kujo ecosystem,248,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/install/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Install Kujo,378,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/ai-runtime/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,AI runtime basics,143,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/capabilities/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Capabilities and safe execution,138,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/editor-support/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Editor and CLI support,141,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Learn Kujo,133,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/language-basics/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Language basics,132,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/packages/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Packages with Kennel,121,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/learn/runtime/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,How the runtime works,139,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/quickstart/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Quickstart,184,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/reference/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Reference,202,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/release-boundaries/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Release boundaries,245,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/browser-architecture-and-privacy/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,"Browser, architecture, and privacy checks",143,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/context-and-task-contracts/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Context and task contracts,125,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/evidence-and-run-history/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Evidence and run history,131,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Keep work reviewable,104,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/quality-and-release-gates/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Quality and release gates,128,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/review/tests-and-evaluation/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Tests and evaluation,122,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/security/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Security model,166,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/ai-chat/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,AI Chat,259,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/cinch/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Cinch,181,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/cms/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,CMS,736,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/crud-api/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,CRUD API Showcase,275,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Showcases,298,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/intake/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Intake,188,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/ssg/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,SSG,282,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/showcases/totalrecall/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,TotalRecall,278,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/start-here/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Start here,221,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/support/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Support,136,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/ability/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Ability,576,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/agents-sdk/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Agents SDK,274,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/ai-sdk/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,AI SDK,270,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/assetworks/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,AssetWorks,146,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/bluepencil/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,BluePencil,147,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/casefile/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,CaseFile,256,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/changebucket/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,ChangeBucket,220,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/commerce/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Commerce,171,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/concord/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Concord,239,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/contentgraph/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,ContentGraph,157,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/dispatch/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Dispatch,261,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/dossier/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Dossier,154,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/eval/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Eval,250,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/fence/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Fence,227,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/galleypack/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,GalleyPack,158,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/howl/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Howl,224,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Tools,1688,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/kennel/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Kennel,246,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/kujo/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Kujo,361,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/leash/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Leash,303,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/lens/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Lens,242,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/mcp/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,MCP,275,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/muzzle/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Muzzle,236,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/packwrite/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,PackWrite,882,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/paperclip/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Kujo for Paperclip,537,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/patchbrief/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,PatchBrief,230,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/presswire/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,PressWire,147,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/rag/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,RAG,256,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/readersignal/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,ReaderSignal,143,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/redact/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Redact,182,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/relay/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Relay,163,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/runledger/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,RunLedger,233,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/scent/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Scent,252,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/scout/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Scout,237,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/searchbridge/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,SearchBridge,296,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/shipcheck/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,ShipCheck,208,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/site-kit/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,SiteKit,174,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/siteprobe/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,SiteProbe,154,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/source/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Source,229,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/spec/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Spec,243,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/storydesk/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,StoryDesk,156,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/tribunal/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Tribunal,286,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/versionseal/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,VersionSeal,151,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/ward/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Ward,266,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/watchdog/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Watchdog,246,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/tools/workcell/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Workcell,341,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
after,https://docs.kujolang.ai/upgrade/,page,Explain a Kujo site topic,Developers and AI-software teams,informational,Upgrade the Kujo runtime,932,First-party project information,No rendered modified date,Low to medium,,Measurement/editorial review required,Preserve factual specificity; add dated primary evidence when available
