phase,url,page_type,purpose,audience,intent,topic_entity,word_count,original_evidence,currentness,citation_worthiness,competing_url,gap,action
after,https://docs.kujolang.ai/ecosystem/,collection,Explain Kujo ecosystem and its documented boundaries,Developers and AI-software teams,exploration,Kujo ecosystem,127,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/ecosystem/primitives/,collection,Explain Kujo ecosystem and its documented boundaries,Developers and AI-software teams,exploration,Kujo ecosystem,187,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/ecosystem/providers/,software-detail,Explain Providers and its documented boundaries,Developers and AI-software teams,technical adoption,Providers,2275,Repository/source links and explicit operating boundaries,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/ecosystem/showcases/,software-detail,Explain Showcase Directory and its documented boundaries,Developers and AI-software teams,technical adoption,Showcase Directory,138,Repository/source links and explicit operating boundaries,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/ecosystem/tooling/,collection,Explain Kujo ecosystem and its documented boundaries,Developers and AI-software teams,exploration,Kujo ecosystem,246,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/install/,page,Explain Install Kujo and its documented boundaries,Developers and AI-software teams,informational,Install Kujo,310,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/ai-runtime/,page,Explain AI runtime basics and its documented boundaries,Developers and AI-software teams,informational,AI runtime basics,141,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/capabilities/,page,Explain Capabilities and safe execution and its documented boundaries,Developers and AI-software teams,informational,Capabilities and safe execution,136,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/editor-support/,page,Explain Editor and CLI support and its documented boundaries,Developers and AI-software teams,informational,Editor and CLI support,139,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/,page,Explain Learn Kujo and its documented boundaries,Developers and AI-software teams,informational,Learn Kujo,133,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/language-basics/,page,Explain Language basics and its documented boundaries,Developers and AI-software teams,informational,Language basics,130,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/packages/,page,Explain Packages with Kennel and its documented boundaries,Developers and AI-software teams,informational,Packages with Kennel,119,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/learn/runtime/,page,Explain How the runtime works and its documented boundaries,Developers and AI-software teams,informational,How the runtime works,137,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/quickstart/,page,Explain Quickstart and its documented boundaries,Developers and AI-software teams,informational,Quickstart,182,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/reference/,page,Explain Reference and its documented boundaries,Developers and AI-software teams,informational,Reference,184,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/release-boundaries/,page,Explain Release boundaries and its documented boundaries,Developers and AI-software teams,informational,Release boundaries,177,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/browser-architecture-and-privacy/,page,"Explain Browser, architecture, and privacy checks and its documented boundaries",Developers and AI-software teams,informational,"Browser, architecture, and privacy checks",141,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/context-and-task-contracts/,page,Explain Context and task contracts and its documented boundaries,Developers and AI-software teams,informational,Context and task contracts,123,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/evidence-and-run-history/,page,Explain Evidence and run history and its documented boundaries,Developers and AI-software teams,informational,Evidence and run history,129,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/,page,Explain Keep work reviewable and its documented boundaries,Developers and AI-software teams,informational,Keep work reviewable,104,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/quality-and-release-gates/,page,Explain Quality and release gates and its documented boundaries,Developers and AI-software teams,informational,Quality and release gates,126,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/review/tests-and-evaluation/,page,Explain Tests and evaluation and its documented boundaries,Developers and AI-software teams,informational,Tests and evaluation,120,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/security/,page,Explain Security model and its documented boundaries,Developers and AI-software teams,informational,Security model,164,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/ai-chat/,page,Explain AI Chat and its documented boundaries,Developers and AI-software teams,informational,AI Chat,257,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/cinch/,page,Explain Cinch and its documented boundaries,Developers and AI-software teams,informational,Cinch,179,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/cms/,page,Explain CMS and its documented boundaries,Developers and AI-software teams,informational,CMS,734,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/crud-api/,page,Explain CRUD API Showcase and its documented boundaries,Developers and AI-software teams,informational,CRUD API Showcase,273,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/,page,Explain Showcases and its documented boundaries,Developers and AI-software teams,informational,Showcases,298,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/intake/,page,Explain Intake and its documented boundaries,Developers and AI-software teams,informational,Intake,186,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/ssg/,page,Explain SSG and its documented boundaries,Developers and AI-software teams,informational,SSG,280,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/showcases/totalrecall/,page,Explain TotalRecall and its documented boundaries,Developers and AI-software teams,informational,TotalRecall,276,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/start-here/,page,Explain Start here and its documented boundaries,Developers and AI-software teams,informational,Start here,202,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/support/,page,Explain Support and its documented boundaries,Developers and AI-software teams,informational,Support,134,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/ability/,page,Explain Ability and its documented boundaries,Developers and AI-software teams,informational,Ability,574,"Tagged Ability release, executable fixtures, compatibility and runtime guides",No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Release coverage resolved; live citation performance unmeasured,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/agents-sdk/,page,Explain Agents SDK and its documented boundaries,Developers and AI-software teams,informational,Agents SDK,272,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/ai-sdk/,page,Explain AI SDK and its documented boundaries,Developers and AI-software teams,informational,AI SDK,268,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/assetworks/,page,Explain AssetWorks and its documented boundaries,Developers and AI-software teams,informational,AssetWorks,144,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/bluepencil/,page,Explain BluePencil and its documented boundaries,Developers and AI-software teams,informational,BluePencil,145,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/casefile/,page,Explain CaseFile and its documented boundaries,Developers and AI-software teams,informational,CaseFile,254,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/changebucket/,page,Explain ChangeBucket and its documented boundaries,Developers and AI-software teams,informational,ChangeBucket,218,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/commerce/,page,Explain Commerce and its documented boundaries,Developers and AI-software teams,informational,Commerce,169,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/concord/,page,Explain Concord and its documented boundaries,Developers and AI-software teams,informational,Concord,237,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/contentgraph/,page,Explain ContentGraph and its documented boundaries,Developers and AI-software teams,informational,ContentGraph,155,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/dispatch/,page,Explain Dispatch and its documented boundaries,Developers and AI-software teams,informational,Dispatch,259,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/dossier/,page,Explain Dossier and its documented boundaries,Developers and AI-software teams,informational,Dossier,152,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/eval/,page,Explain Eval and its documented boundaries,Developers and AI-software teams,informational,Eval,248,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/fence/,page,Explain Fence and its documented boundaries,Developers and AI-software teams,informational,Fence,225,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/galleypack/,page,Explain GalleyPack and its documented boundaries,Developers and AI-software teams,informational,GalleyPack,156,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/howl/,page,Explain Howl and its documented boundaries,Developers and AI-software teams,informational,Howl,222,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/,page,Explain Tools and its documented boundaries,Developers and AI-software teams,informational,Tools,1689,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/kennel/,page,Explain Kennel and its documented boundaries,Developers and AI-software teams,informational,Kennel,244,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/kujo/,page,Explain Kujo and its documented boundaries,Developers and AI-software teams,informational,Kujo,307,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/leash/,page,Explain Leash and its documented boundaries,Developers and AI-software teams,informational,Leash,301,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/lens/,page,Explain Lens and its documented boundaries,Developers and AI-software teams,informational,Lens,240,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/mcp/,page,Explain MCP and its documented boundaries,Developers and AI-software teams,informational,MCP,273,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/muzzle/,page,Explain Muzzle and its documented boundaries,Developers and AI-software teams,informational,Muzzle,234,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/packwrite/,page,Explain PackWrite and its documented boundaries,Developers and AI-software teams,informational,PackWrite,880,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/paperclip/,page,Explain Kujo for Paperclip and its documented boundaries,Developers and AI-software teams,informational,Kujo for Paperclip,535,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/patchbrief/,page,Explain PatchBrief and its documented boundaries,Developers and AI-software teams,informational,PatchBrief,228,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/presswire/,page,Explain PressWire and its documented boundaries,Developers and AI-software teams,informational,PressWire,145,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/rag/,page,Explain RAG and its documented boundaries,Developers and AI-software teams,informational,RAG,254,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/readersignal/,page,Explain ReaderSignal and its documented boundaries,Developers and AI-software teams,informational,ReaderSignal,141,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/redact/,page,Explain Redact and its documented boundaries,Developers and AI-software teams,informational,Redact,180,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/relay/,page,Explain Relay and its documented boundaries,Developers and AI-software teams,informational,Relay,161,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/runledger/,page,Explain RunLedger and its documented boundaries,Developers and AI-software teams,informational,RunLedger,231,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/scent/,page,Explain Scent and its documented boundaries,Developers and AI-software teams,informational,Scent,250,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/scout/,page,Explain Scout and its documented boundaries,Developers and AI-software teams,informational,Scout,235,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/searchbridge/,page,Explain SearchBridge and its documented boundaries,Developers and AI-software teams,informational,SearchBridge,294,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/shipcheck/,page,Explain ShipCheck and its documented boundaries,Developers and AI-software teams,informational,ShipCheck,206,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/site-kit/,page,Explain SiteKit and its documented boundaries,Developers and AI-software teams,informational,SiteKit,172,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/siteprobe/,page,Explain SiteProbe and its documented boundaries,Developers and AI-software teams,informational,SiteProbe,152,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/source/,page,Explain Source and its documented boundaries,Developers and AI-software teams,informational,Source,227,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/spec/,page,Explain Spec and its documented boundaries,Developers and AI-software teams,informational,Spec,241,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/storydesk/,page,Explain StoryDesk and its documented boundaries,Developers and AI-software teams,informational,StoryDesk,154,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/tribunal/,page,Explain Tribunal and its documented boundaries,Developers and AI-software teams,informational,Tribunal,154,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/versionseal/,page,Explain VersionSeal and its documented boundaries,Developers and AI-software teams,informational,VersionSeal,149,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/ward/,page,Explain Ward and its documented boundaries,Developers and AI-software teams,informational,Ward,264,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/watchdog/,page,Explain Watchdog and its documented boundaries,Developers and AI-software teams,informational,Watchdog,244,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
after,https://docs.kujolang.ai/tools/workcell/,page,Explain Workcell and its documented boundaries,Developers and AI-software teams,informational,Workcell,339,First-party project information,No rendered modified date,Editorial hypothesis; citation outcomes require platform evidence,,Measurement/editorial review required,Review actual user queries and citation evidence before broader editorial changes
